image_path,x,y,pred,label
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0001/Apple___Apple_scab/image (109).JPG,-26.061463902651152,-1.176869614388424,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0001/Apple___Apple_scab/image (11).JPG,-26.22072267668544,-1.7174519328548545,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0001/Apple___Apple_scab/image (111).JPG,-29.51499645456822,-3.7284023950386507,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0001/Apple___Apple_scab/image (115).JPG,-24.99327584326953,1.7668063038606034,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0001/Apple___Apple_scab/image (120).JPG,-26.900897774454826,-2.4113890487475045,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0001/Apple___Apple_scab/image (124).JPG,-25.10961295093047,-2.2572964711176384,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0001/Apple___Apple_scab/image (138).JPG,-24.124499246070318,-2.192044709998534,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0001/Apple___Apple_scab/image (142).JPG,-30.267900426637507,-3.6581377310883116,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0001/Apple___Apple_scab/image (146).JPG,-27.44908881494399,-3.8783072613986658,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0001/Apple___Apple_scab/image (15).JPG,-25.48254365390908,-0.7225998707813317,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0001/Apple___Apple_scab/image (173).JPG,-25.04707062969642,0.8345804424150874,0,0
