image_path,x,y,pred,label
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0007/Apple___Apple_scab/image (113).JPG,-31.33723736251454,-19.337718062311424,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0007/Apple___Apple_scab/image (117).JPG,-27.827725379766513,1.3130264595647345,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0007/Apple___Apple_scab/image (122).JPG,-26.160734074815085,-1.9393184309282754,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0007/Apple___Apple_scab/image (126).JPG,-27.95940667317154,-0.8791394464961206,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0007/Apple___Apple_scab/image (13).JPG,-26.269919010144367,-1.6995189367948627,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0007/Apple___Apple_scab/image (140).JPG,-26.231935445138408,-1.6498200119838948,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0007/Apple___Apple_scab/image (158).JPG,-23.226265379447884,3.44653519803832,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0007/Apple___Apple_scab/image (169).JPG,-26.74690693704065,-3.819206709665011,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0007/Apple___Apple_scab/image (17).JPG,-25.219113315817516,-2.6171962470346766,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0007/Apple___Apple_scab/image (171).JPG,-25.12882620462959,-2.353387766010674,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0007/Apple___Apple_scab/image (175).JPG,-25.822383041004827,-2.2099122501871764,0,0
