image_path,x,y,pred,label
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0005/Apple___Apple_scab/image (102).JPG,-26.81018770151806,-0.2171795480345991,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0005/Apple___Apple_scab/image (106).JPG,-24.972763562977136,-2.236060678008607,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0005/Apple___Apple_scab/image (133).JPG,-26.18231608370381,-3.637213957874964,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0005/Apple___Apple_scab/image (137).JPG,-38.091277461816254,18.92432265512611,5,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0005/Apple___Apple_scab/image (145).JPG,-49.160376411161934,23.084109091504107,5,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0005/Apple___Apple_scab/image (149).JPG,-27.608677631788485,-2.9374655052950787,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0005/Apple___Apple_scab/image (151).JPG,-26.667032151911634,-0.37459656609203124,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0005/Apple___Apple_scab/image (160).JPG,-25.108716092443903,-2.3690084333188333,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0005/Apple___Apple_scab/image (164).JPG,-5.586039366957266,22.145287922340536,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0005/Apple___Apple_scab/image (178).JPG,-26.969429153368917,-2.5116538615858124,0,0
