image_path,x,y,pred,label
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0002/Apple___Apple_scab/image (101).JPG,37.612925415515505,26.519969653226816,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0002/Apple___Apple_scab/image (105).JPG,-25.89207132252712,-3.919596051647806,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0002/Apple___Apple_scab/image (119).JPG,-25.924640101570386,-1.2278429256005334,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0002/Apple___Apple_scab/image (128).JPG,-26.50185423871199,-0.7673910096384534,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0002/Apple___Apple_scab/image (130).JPG,-25.045416402541335,-0.17190301400113478,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0002/Apple___Apple_scab/image (134).JPG,-23.484073067687405,0.25198999967477825,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0002/Apple___Apple_scab/image (152).JPG,-45.415842024767855,23.873310984258012,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0002/Apple___Apple_scab/image (156).JPG,-25.50869026515016,1.5704104086214739,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0002/Apple___Apple_scab/image (157).JPG,-24.945395014372338,-2.3242119162311488,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0002/Apple___Apple_scab/image (163).JPG,-27.501869026263993,-3.097220678168698,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0002/Apple___Apple_scab/image (167).JPG,-16.423758806791373,15.899142415391934,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0002/Apple___Apple_scab/image (19).JPG,-24.665461475237006,1.3399884527644772,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0002/Apple___Apple_scab/image (192).JPG,-25.392809131799986,1.1379858776019245,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0002/Apple___Apple_scab/image (196).JPG,-25.362292737643745,-2.3301969103012126,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0002/Apple___Apple_scab/image (213).JPG,75.28593435302035,11.589071235784107,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0002/Apple___Apple_scab/image (217).JPG,-27.863994349911174,-2.832024397835434,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0002/Apple___Apple_scab/image (222).JPG,-25.128745069613508,1.3955202729399057,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0002/Apple___Apple_scab/image (226).JPG,-24.87904726356598,-1.9456331256824664,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0002/Apple___Apple_scab/image (240).JPG,-26.274438801988982,-3.620220774916412,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0002/Apple___Apple_scab/image (244).JPG,-26.829538445267264,-2.412402714796225,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0002/Apple___Apple_scab/image (258).JPG,-34.91693274766752,-21.19028196110448,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/tsne_from_scratch/results/images/batch_0002/Apple___Apple_scab/image (269).JPG,-27.69092972752944,1.259355531340923,0,0
