image_path,x,y,pred,label
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0005/Apple___Apple_scab/image (10)_marked.JPG,-37.871697008149624,21.381603788818314,3,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0005/Apple___Apple_scab/image (103)_marked.JPG,-27.22148495226528,38.462222181199046,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0005/Apple___Apple_scab/image (111)_marked.JPG,-45.26148110435212,42.31731169351909,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0005/Apple___Apple_scab/image (113)_marked.JPG,-31.37304636598172,39.43473208285574,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0005/Apple___Apple_scab/image (123)_marked.JPG,-28.017954927692173,38.08378319685366,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0005/Apple___Apple_scab/image (133)_marked.JPG,-26.42676726709981,38.012178637177556,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0005/Apple___Apple_scab/image (141)_marked.JPG,-31.932688325178216,38.023585378222904,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0005/Apple___Apple_scab/image (151)_marked.JPG,-38.462366009420535,21.443590222392118,3,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0005/Apple___Apple_scab/image (161)_marked.JPG,-27.587175254110008,38.550792220267674,3,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0005/Apple___Apple_scab/image (171)_marked.JPG,-35.07874258585262,-46.802726420825344,26,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0005/Apple___Apple_scab/image (185)_marked.JPG,-47.926679463655404,16.90243504743459,3,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0005/Apple___Apple_scab/image (195)_marked.JPG,-26.351329075668154,38.99908866804656,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0005/Apple___Apple_scab/image (20)_marked.JPG,-27.033505945762453,37.700319865477226,0,0
