image_path,x,y,pred,label
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (1)_marked.JPG,-31.11931144014289,39.369337354297826,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (107)_marked.JPG,-31.02698955007702,39.26467035277998,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (108)_marked.JPG,-27.486507145377477,38.61648824777834,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (117)_marked.JPG,-29.102317734485528,40.09338927717377,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (118)_marked.JPG,-50.02991596767949,42.24006720751844,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (127)_marked.JPG,-26.85367664968886,38.637121086409174,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (128)_marked.JPG,-26.87256396026898,39.02877063255456,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (137)_marked.JPG,-31.34688883076004,37.862417182424885,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (138)_marked.JPG,-31.806455571615743,35.93758818100352,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (14)_marked.JPG,-27.629763039146855,38.641262353357035,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (145)_marked.JPG,26.883342839507137,44.92049716076964,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (155)_marked.JPG,-27.22707422111576,38.4720975582025,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (165)_marked.JPG,-28.757522562172664,39.39744020139941,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (175)_marked.JPG,-28.112055866035604,40.46048420859016,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (191)_marked.JPG,-31.43318248776477,39.29420769802053,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (202)_marked.JPG,-31.257390451058672,39.40117923159315,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (212)_marked.JPG,-26.52357232663023,39.76725140934398,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (222)_marked.JPG,-26.83977437348559,38.157282189188145,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (232)_marked.JPG,-44.285960723377976,19.495196483381033,3,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (24)_marked.JPG,-5.037233960851569,39.84803889354123,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (240)_marked.JPG,-31.59343107800756,40.035283728242064,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (250)_marked.JPG,-26.452583825176173,39.67394102251868,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (260)_marked.JPG,-31.28877544387925,39.686986249785505,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (270)_marked.JPG,-28.980482129571282,40.1395746064765,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (284)_marked.JPG,-31.76925787306051,38.79067341949553,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (29)_marked.JPG,22.575470387053468,9.371781495778796,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (301)_marked.JPG,-26.470762452191682,37.8295357449526,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (311)_marked.JPG,-25.70743041364927,39.08617502253716,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (321)_marked.JPG,-31.426543011962977,39.5797662829572,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (331)_marked.JPG,-50.147330400361675,38.3965331106389,1,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (34)_marked.JPG,-25.9858383774372,38.52448980599044,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (343)_marked.JPG,-31.04320743984982,39.403408991468105,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (353)_marked.JPG,-27.075714329052804,37.54458404637644,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (363)_marked.JPG,-25.661189155376245,39.11867677959511,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (373)_marked.JPG,-28.67848309976204,38.32023355404436,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (385)_marked.JPG,-44.59941927445576,39.75220565634643,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (387)_marked.JPG,-27.09622286996725,37.55182435179464,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (388)_marked.JPG,-27.72265119434918,38.46492783836319,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (397)_marked.JPG,-30.259884145686055,37.69332737715381,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (398)_marked.JPG,-26.15728234817263,38.00572549494662,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (407)_marked.JPG,-30.164124315810444,39.304808611648745,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (417)_marked.JPG,-25.69937055288821,39.465466764111184,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (418)_marked.JPG,-36.75530501016996,-56.906387468764386,26,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (427)_marked.JPG,-28.225728656463478,39.98761992672935,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (428)_marked.JPG,-46.463561700263,41.26473184827452,5,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (437)_marked.JPG,-25.294755589536667,38.97724268122745,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (438)_marked.JPG,-26.4976784489873,37.969987260451354,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (445)_marked.JPG,-29.923224128466586,40.41703669507739,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (455)_marked.JPG,-26.640393365635756,39.16979580830319,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (46)_marked.JPG,-27.103283852268056,36.88240320054612,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (465)_marked.JPG,-28.394499900061852,40.05668573521283,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (475)_marked.JPG,-44.42747612489559,39.43419268361329,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (481)_marked.JPG,-25.822339535554125,38.91540484075555,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (49)_marked.JPG,-28.185814363353074,41.19173768222938,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (491)_marked.JPG,-31.28853497906766,39.43304321653749,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (504)_marked.JPG,-26.588195142100002,39.11004719229882,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (514)_marked.JPG,-31.793112294024947,38.76924591490286,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (524)_marked.JPG,23.62255121509185,2.928925009702173,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (534)_marked.JPG,-27.55944324433113,38.49783800891858,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (546)_marked.JPG,-31.352918934773587,39.484257056449046,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (549)_marked.JPG,-29.67947299512479,38.81364899956766,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (556)_marked.JPG,-27.836783165698375,36.17453064706232,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (559)_marked.JPG,-31.31893819126649,37.84254867246953,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (569)_marked.JPG,-28.414483914116808,40.99096436866731,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (576)_marked.JPG,-28.340849708299814,40.455656786704544,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (579)_marked.JPG,-28.755377220059895,40.19904416558947,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (582)_marked.JPG,-26.94825652794024,38.846243840318,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (59)_marked.JPG,-9.113134107578539,14.12669675212697,17,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (592)_marked.JPG,-26.643419038722293,39.34596506824944,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (601)_marked.JPG,-26.79028139606602,37.95201527034727,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (603)_marked.JPG,-31.759416588732257,39.99760515051873,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (611)_marked.JPG,-26.232553084314777,37.648433612686745,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (621)_marked.JPG,-31.586269127251946,39.70047837400154,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (66)_marked.JPG,-31.06199367607863,39.39683437194839,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (69)_marked.JPG,-26.66201066179085,38.90840914477837,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (76)_marked.JPG,-27.50988899580259,38.5920684470813,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (79)_marked.JPG,-27.13086162113328,38.4936248517827,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented_wb/images/batch_0007/Apple___Apple_scab/image (82)_marked.JPG,-26.91390371566053,39.88963918166856,0,0
