image_path,x,y,pred,label
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/regular/images/batch_0002/Apple___Apple_scab/image (101).JPG,8.423074022719852,-4.467581941391971,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/regular/images/batch_0002/Apple___Apple_scab/image (105).JPG,12.689354762963422,-6.644523496168623,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/regular/images/batch_0002/Apple___Apple_scab/image (119).JPG,-8.418371443461332,0.40826045193662186,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/regular/images/batch_0002/Apple___Apple_scab/image (128).JPG,12.398269140083164,-6.886560175071521,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/regular/images/batch_0002/Apple___Apple_scab/image (130).JPG,10.232010024627892,-7.243935638508276,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/regular/images/batch_0002/Apple___Apple_scab/image (134).JPG,12.216978754992525,-9.100738715262924,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/regular/images/batch_0002/Apple___Apple_scab/image (152).JPG,14.758131411959184,-3.699000122810334,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/regular/images/batch_0002/Apple___Apple_scab/image (156).JPG,11.425909278458441,-8.043656702182414,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/regular/images/batch_0002/Apple___Apple_scab/image (157).JPG,14.576597164762061,-4.614744829558422,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/regular/images/batch_0002/Apple___Apple_scab/image (163).JPG,9.791764440579929,-4.002312426783105,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/regular/images/batch_0002/Apple___Apple_scab/image (167).JPG,10.970460188791975,-7.936441508031469,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/regular/images/batch_0002/Apple___Apple_scab/image (19).JPG,11.129929707355094,-6.885319878566511,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/regular/images/batch_0002/Apple___Apple_scab/image (192).JPG,11.340406227314821,-8.409384953328725,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/regular/images/batch_0002/Apple___Apple_scab/image (196).JPG,15.235169215323761,-3.930395456470132,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/regular/images/batch_0002/Apple___Apple_scab/image (213).JPG,12.285307067627675,-7.766962310746634,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/regular/images/batch_0002/Apple___Apple_scab/image (217).JPG,15.1259332102342,-4.318153762042579,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/regular/images/batch_0002/Apple___Apple_scab/image (222).JPG,12.02112453350212,-9.177336296680853,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/regular/images/batch_0002/Apple___Apple_scab/image (226).JPG,14.777446755380842,-4.420041819945486,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/regular/images/batch_0002/Apple___Apple_scab/image (240).JPG,8.231370483311581,-3.7704804246557506,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/regular/images/batch_0002/Apple___Apple_scab/image (244).JPG,14.281029383762203,-4.13133465165546,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/regular/images/batch_0002/Apple___Apple_scab/image (258).JPG,34.34222178730349,-11.894919203623791,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/regular/images/batch_0002/Apple___Apple_scab/image (269).JPG,15.272310510322455,-3.924969020312251,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/regular/images/batch_0002/Apple___Apple_scab/image (271).JPG,15.783457911879845,-3.6556173516684694,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/regular/images/batch_0002/Apple___Apple_scab/image (275).JPG,14.223593481211976,-4.044095500112778,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/regular/images/batch_0002/Apple___Apple_scab/image (28).JPG,11.309972405053431,-8.779695022842914,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/regular/images/batch_0002/Apple___Apple_scab/image (280).JPG,10.225814374013032,-4.169098893722607,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/regular/images/batch_0002/Apple___Apple_scab/image (284).JPG,14.417604107182838,-3.5752087732674265,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/regular/images/batch_0002/Apple___Apple_scab/image (298).JPG,12.091488292972807,-6.819459871332556,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/regular/images/batch_0002/Apple___Apple_scab/image (3).JPG,32.41867211068964,-11.602109735322845,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/regular/images/batch_0002/Apple___Apple_scab/image (30).JPG,12.52518497080157,-6.739072991069473,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/regular/images/batch_0002/Apple___Apple_scab/image (309).JPG,10.371148115562407,-4.618673366066488,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/regular/images/batch_0002/Apple___Apple_scab/image (311).JPG,18.91898882611006,-16.27783017396316,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/regular/images/batch_0002/Apple___Apple_scab/image (315).JPG,-7.86933241734187,0.36690130333494386,0,0
