image_path,x,y,pred,label
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0005/Apple___Apple_scab/image (105)_marked.JPG,8.115022752096463,7.110667186996393,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0005/Apple___Apple_scab/image (115)_marked.JPG,6.285276584890665,9.78412440194261,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0005/Apple___Apple_scab/image (125)_marked.JPG,5.90590040611674,8.9298210074225,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0005/Apple___Apple_scab/image (13)_marked.JPG,8.386338209216277,6.676772176424295,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0005/Apple___Apple_scab/image (135)_marked.JPG,5.75272628012208,8.930682977991948,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0005/Apple___Apple_scab/image (147)_marked.JPG,8.662196564165354,5.9832531948004135,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0005/Apple___Apple_scab/image (148)_marked.JPG,8.521414803753846,6.811451147658737,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0005/Apple___Apple_scab/image (157)_marked.JPG,5.935801734324011,8.787071309496453,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0005/Apple___Apple_scab/image (158)_marked.JPG,8.414267597730241,7.877660736190124,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0005/Apple___Apple_scab/image (167)_marked.JPG,6.351047602643319,6.313746028329936,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0005/Apple___Apple_scab/image (168)_marked.JPG,12.492091666336782,29.495446757392664,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0005/Apple___Apple_scab/image (177)_marked.JPG,8.01254219451897,6.34910663393906,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0005/Apple___Apple_scab/image (178)_marked.JPG,-52.983835314798945,32.07696462477489,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0005/Apple___Apple_scab/image (183)_marked.JPG,8.251450988418249,6.469637561645217,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0005/Apple___Apple_scab/image (193)_marked.JPG,8.104401715553875,7.101804581144022,0,0
