image_path,x,y,pred,label
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0003/Apple___Apple_scab/image (104)_marked.JPG,8.123406722829918,7.1415095577436905,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0003/Apple___Apple_scab/image (109)_marked.JPG,8.600657782139967,6.638470274888442,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0003/Apple___Apple_scab/image (114)_marked.JPG,-25.20993597200113,-16.09999377835345,25,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0003/Apple___Apple_scab/image (12)_marked.JPG,5.808241716892016,9.3643697386611,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0003/Apple___Apple_scab/image (124)_marked.JPG,6.381153497789825,9.524184909177926,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0003/Apple___Apple_scab/image (134)_marked.JPG,7.334027395127792,6.463480384663277,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0003/Apple___Apple_scab/image (146)_marked.JPG,8.156379491490434,6.428997061192148,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0003/Apple___Apple_scab/image (149)_marked.JPG,8.20851011279568,6.419454881217211,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0003/Apple___Apple_scab/image (156)_marked.JPG,8.57695502292079,7.142448538930651,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0003/Apple___Apple_scab/image (159)_marked.JPG,0.11196057084918494,47.21219329411372,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0003/Apple___Apple_scab/image (166)_marked.JPG,8.197373615248061,5.8953469782812675,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0003/Apple___Apple_scab/image (169)_marked.JPG,8.74577146046097,5.673772184841936,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0003/Apple___Apple_scab/image (176)_marked.JPG,8.027726360212894,7.132620379241022,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0003/Apple___Apple_scab/image (179)_marked.JPG,5.949833480633921,9.112955247674531,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0003/Apple___Apple_scab/image (182)_marked.JPG,8.19532387406948,6.576809159737265,0,0
