image_path,x,y,pred,label
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (107)_marked.JPG,5.893771347866554,9.26753000629528,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (108)_marked.JPG,7.833811225239266,6.717577459682138,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (11)_marked.JPG,8.201185179378802,6.241658061153569,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (117)_marked.JPG,8.205187557077164,8.421015492337531,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (118)_marked.JPG,4.903388795672951,10.23857393988563,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (127)_marked.JPG,8.401396751375755,6.035118623379673,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (128)_marked.JPG,8.099217838544021,6.657473223422506,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (137)_marked.JPG,7.523174452498299,7.800741037939758,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (138)_marked.JPG,42.132536361276145,-44.631532498423475,4,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (145)_marked.JPG,7.990909463132244,6.370284153596374,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (155)_marked.JPG,7.619501575839528,7.620684508715269,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (165)_marked.JPG,8.274006358720632,6.220693547556387,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (175)_marked.JPG,8.147095343063997,6.219474694304251,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (181)_marked.JPG,8.088504128586713,6.7059033542075195,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (191)_marked.JPG,5.726996170669608,9.041819285706374,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (202)_marked.JPG,6.767822454739858,10.133846749660007,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (21)_marked.JPG,5.837638644821654,9.35658421631707,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (212)_marked.JPG,8.16698020806275,6.3317757857846475,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (222)_marked.JPG,8.57595496427341,6.042578068883797,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (232)_marked.JPG,6.590796169811871,9.991411874599876,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (240)_marked.JPG,5.602462803348908,9.051721361749598,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (250)_marked.JPG,8.448208026914497,6.451001141006912,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (260)_marked.JPG,-46.398032262118456,43.57671354977482,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (270)_marked.JPG,5.691632385771312,8.084053316046948,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (284)_marked.JPG,6.796170313252132,10.024594154720093,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (294)_marked.JPG,8.517399079291327,6.758845251087404,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (301)_marked.JPG,8.14104399416235,7.671762957583616,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (31)_marked.JPG,9.918413180111664,8.458500941782315,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (311)_marked.JPG,8.170226402703278,5.901928688505959,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (321)_marked.JPG,-49.49000417193177,39.517449631212514,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (331)_marked.JPG,-53.55115910025608,25.16231152507855,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (343)_marked.JPG,8.189265549006471,5.922303592352025,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (353)_marked.JPG,-16.775141237416353,-19.32460603157612,3,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (363)_marked.JPG,8.135574355389561,7.284679789994414,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (373)_marked.JPG,8.06037456720414,6.141133012739775,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (387)_marked.JPG,4.499346995890058,5.858725789097363,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (388)_marked.JPG,8.191514492736589,6.608457800214498,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (397)_marked.JPG,-52.3978228946026,31.30383943325381,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (398)_marked.JPG,9.153500580128288,6.501012084565297,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (4)_marked.JPG,-18.97749599842038,-20.330212122401445,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (407)_marked.JPG,6.790223249524223,9.846963266337406,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (408)_marked.JPG,-44.79418027400018,42.487624569521344,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (417)_marked.JPG,8.83770531655405,5.6828049547074295,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (418)_marked.JPG,8.09428239846237,6.904440788794184,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (427)_marked.JPG,6.723192428563921,9.891055405840005,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (428)_marked.JPG,-71.79208268899744,34.811755415490914,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (43)_marked.JPG,8.146078305062966,7.217751302510234,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (437)_marked.JPG,8.823393943663755,5.789108845631067,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (438)_marked.JPG,8.073189239534454,5.896809059595739,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (445)_marked.JPG,6.676930315532384,9.702586149516268,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (455)_marked.JPG,6.154692695272773,6.108979016985548,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (465)_marked.JPG,8.473888374682833,7.048656487474753,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (475)_marked.JPG,6.696277314565002,9.641386723696757,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (481)_marked.JPG,8.35477278893884,6.182221237199469,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (491)_marked.JPG,6.22044877621068,9.17123279126956,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (504)_marked.JPG,8.707597424541472,6.491807918653615,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (514)_marked.JPG,-34.77520798654632,18.539288052411507,25,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (524)_marked.JPG,6.22529678053289,8.452314749533132,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (53)_marked.JPG,8.290901463407835,6.34718413445671,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (534)_marked.JPG,8.278851447187247,7.837433488460409,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (546)_marked.JPG,6.097912427706294,8.035651080665945,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (549)_marked.JPG,6.203422743699578,8.465900449559845,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (556)_marked.JPG,4.748785325569123,6.153940627460292,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (559)_marked.JPG,5.826462168101168,7.865461077570341,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (566)_marked.JPG,8.418118941014292,6.353154733117412,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (569)_marked.JPG,8.322650143745513,6.514463708946434,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (576)_marked.JPG,8.407549669759979,6.969641028450618,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (579)_marked.JPG,6.158956070518075,8.37027330893164,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (582)_marked.JPG,8.13364979654085,6.032282259069107,0,0
/home/heitorc62/PlantsConv/Plants-ConvNets-ViT/t-SNE/results/segmented/images/batch_0006/Apple___Apple_scab/image (592)_marked.JPG,6.34743767528154,6.286639815822477,0,0
